0,ieee conference on norbert wiener in the 21st century
1048,"annual international conference on mobile systems, applications, and services"
1049,acm international symposium on mobility management and wireless access
1050,international conference on model driven engineering languages and systems
1051,international conference on model-driven engineering and software development
1052,international conference on modularity
1053,international conference on advances in mobile computing & multimedia
1054,international conference on selected topics in mobile and wireless networking
1055,models and paradigms for planning under uncertainty: a broad perspective workshop
1056,international symposium on multi-robot and multi-agent systems
1057,ieee international conference on mobile services
1058,international manufacturing science and engineering conference
1059,"international conference on modelling, simulation and identification"
1060,international conference on mobile ad-hoc and sensor networks
1061,working conference on mining software repositories
1062,ieee symposium on mass storage systems and technologies
1063,"international conference on modeling, simulation and visualization methods"
1064,"acm international conference on modeling, analysis and simulation of wireless and mobile systems"
1065,international workshop on managing technical debt
1066,international conference on metadata and semantics research
1067,ieee workshop on managing ubiquitous communications and services
1068,international workshop on the analysis of multitemporal remote sensing images
1069,international conference on mobile and ubiquitous multimedia
1070,iapr international conference on machine vision applications
1071,workshop on multiword expressions
1072,international midwest symposium on circuits and systems
1073,north american chapter of the association for computational linguistics annual meeting
1074,world congress on nature and biologically inspired computing
1075,annual conference of the north american fuzzy information processing society
1076,ieee international symposium on network computing and applications
1077,network and distributed system security symposium
1078,workshop on neural-symbolic learning and reasoning
1079,ieee conference on network softwarization
1080,ieee netsoft conference and workshops
1081,international conference on networked systems
1082,ifip networking conference
1083,international telecommunications network strategy and planning symposium
1084,neural information processing systems
1085,"international conference on internet of things, smart spaces, and next generation networks and systems"
1086,ieee international new circuits and systems conference
1087,nasa formal methods symposium
1088,international workshop on new frontiers in mining complex patterns
1089,ieee conference on network function virtualization and software defined networks
1090,international conference on new interfaces for musical expression
1091,international conference on application of natural language to information systems
1092,international workshop on natural language processing and cognitive science
1093,international workshop on non-monotonic reasoning
1094,european conference on networks and optical communications
1095,acm/ieee international symposium on networks-on-chip
1096,international conference on network of the future
1097,ieee/ifip network operations and management symposium
1098,nordic circuits and systems conference
1099,nordic conference on human-computer interaction
1100,networked systems design and implementation
1101,network and system security
1102,"ifip international conference on new technologies, mobility and security"
1103,nordic workshop on programming theory
1104,ieee oceans conference
1105,ieee optical fiber communication conference
1106,international workshop on ontology matching
1107,international conference on optical network design and modeling
1108,brazilian seminar on ontologies
1109,"conference on object-oriented programming systems, languages, and applications"
1110,international symposium on open collaboration
1111,international conference on principles of distributed systems
1112,international conference on operations research
1113,usenix symposium on operating systems design and implementation
1114,international conference on open source systems
1115,australian conference on human-computer interaction
1116,international conference on peer-to-peer computing
1117,"international conference on practical applications of agents, multi-agent systems and sustainability"
1118,international conference on practical applications of computational biology & bioinformatics
1119,ieee pacific visualization symposium
1120,pacific asia conference on information systems
1121,international conference on parallel computing technologies
1122,international conference on parallel architectures and compilation techniques
1123,acm sigsim conference on principles of advanced discrete simulation
1124,pacific-asia conference on knowledge discovery and data mining
1125,passive and active network measurement conference
1126,international conference on parallel computing
1127,international conference on the practice and theory of automated timetabling
1128,"international workshop on power and timing modeling, optimization and simulation"
1129,international conferences on pervasive patterns and applications
1130,picture coding symposium
1131,participatory design conference
1132,"international conference on parallel and distributed computing, applications and technologies"
1133,ifac international conference on programmable devices and embedded systems
1134,"euromicro international conference on parallel, distributed and network-based processing"
1135,international conference on parallel and distributed processing techniques and applications
1136,"acm international symposium on performance evaluation of wireless ad hoc, sensor, and ubiquitous networks"
1137,pervasive and embedded computing and communication systems
1138,international conference on pervasive computing and communications
1139,ieee international conference on pervasive computing and communication workshops
1140,international conference on pervasive computing technologies for healthcare
1141,ieee power & energy society general meeting
1142,international workshop on principles of engineering service-oriented and cloud systems
1143,privacy enhancing technologies
1144,acm international conference on pervasive technologies related to assistive environments
1145,proceedings on privacy enhancing technologies
1146,pacific conference on computer graphics and applications
1147,international conference on probabilistic graphical models
1148,"international symposium on personal, indoor and mobile radio communications"
1149,international conference on practice and theory in public key cryptography
1150,workshop on evaluation and usability of programming languages and tools
1151,international symposium on platial information science
1152,sigplan conference on programming language design and implementation
1153,conference on pattern languages of programs
1154,acm symposium on principles of distributed computing
1155,symposium on principles of database systems
1156,ifip wg 8.1 working conference on the practice of enterprise modelling
1157,symposium on principles of programming languages
1158,international conference on principles of security and trust
1159,siam conference on parallel processing for scientific computing
1160,international conference on parallel processing and applied mathematics
1161,international symposium on principles and practice of declarative programming
1162,"workshop on planning, perception and navigation for intelligent vehicles"
1163,acm sigplan symposium on principles and practice of parallel programming
1164,international conference on parallel problem solving from nature
1165,pacific rim international symposium on dependable computing
1166,international workshop on prediction of human mobility
1167,iapr international conference on pattern recognition in bioinformatics
1168,nternational conference on principles and practice of multi-agent systems
1169,international conference on product-focused software process improvement
1170,international conference on predictive models and data analytics in software engineering
1171,international conference on computational processing of the portuguese language
1172,pacific symposium on biocomputing
1173,power systems computation conference
1174,pacific-rim symposium on image and video technology
1175,"international conference on privacy, security and trust"
1176,acm symposium on qos and security for wireless and mobile networks
1177,international conference on quantitative evaluation of systems
1178,quality of models and models of quality workshop
1179,international workshop on quality of multimedia experience
1180,international acm sigsoft conference on the quality of software architectures
1181,"ieee international conference on software quality, reliability and security"
1182,"ieee international conference on software quality, reliability and security companion"
1183,international conference on quality of information and communications technology
1184,conference on research in adaptive and convergent systems
1185,european conference on radiation effects on components and systems
1186,ieee internacional conference on robotics and automation for humanitarian applications
1187,"international symposium on research in attacks, intrusions, and defenses"
1188,annual reliability and maintainability symposium
1189,international conference on recent advances in natural language processing
1190,ieee international conference on real-time computing and robotics
1191,international conference on research challenges in information science
1192,ieee international requirements engineering conference
1193,international conference on research in computational molecular biology
1194,international conference on reconfigurable computing and fpgas
1195,international symposium on reconfigurable communication-centric systems-on-chip
1196,acm conference on recommender systems
1197,international working conference on requirements engineering: foundations for software quality
1198,international workshop on requirements engineering and law
1199,"workshop on reactivity, events and modularity"
1200,ieee international workshop on requirements patterns
1201,international workshop on replication in empirical software engineering research
1202,ieee international conference on rfid
1203,international conference on research in intelligent and computing in engineering
1204,european conference on radiation and its effects on components and systems
1205,ieee international symposium on robot and human interactive communication
1206,ieee international conference on robotics and biomimetics
1207,robocup international symposium
1208,ieee international conference on soft robotics
1209,ieee international symposium on robotic and sensors environments
1210,ieee international symposium on rapid system prototyping
1211,robotics: science and systems
1212,international conference on rewriting techniques and applications
1213,ieee real-time and embedded technology and applications symposium
1214,international conference on embedded and real-time computing systems and applications
1215,international conference on real time intelligent systems
1216,real-time systems symposium
1217,international web rule symposium
1218,international joint conference on rules and reasoning
1219,acm symposium on applied computing
1220,international conference on smart communications in network technologies
1221,ieee international symposium on applied computational intelligence and informatics
1222,acm symposium on access control models and technologies
1223,workshop on selected areas in cryptography
1224,"international conference on computer safety, reliability, and security"
1225,science and information conference
1226,sensor array and multichannel signal processing workshop
1227,"international conference on embedded computer systems: architectures, modeling and simulation"
1228,international conference on security and management
1229,"ieee international conference on software analysis, evolution and reengineering"
1230,acm symposium on applied perception
1231,ieee sarnoff symposium
1232,ieee sensors applications symposium
1233,international conference on self-adaptive and self-organizing systems
1234,brazilian workshop on systematic and automated software testing
1235,international conference on theory and applications of satisfiability testing
1236,international symposium on computer architecture and high performance computing
1237,international symposium on computer architecture and high performance computing workshop
1238,simposio brasileiro de automacao inteligente
1239,simposio brasileiro de banco de dados
1240,"brazilian symposium on components, architectures and reuse software"
1241,simposio brasileiro de computacao aplicada a saude
1242,symposium on integrated circuits and systems design
1243,simposio brasileiro de computacao musical
1244,simposio brasileiro de computacao ubiqua e pervasiva
1245,brazilian symposium on software engineering
1246,brazilian symposium on computing system engineering
1247,simposio brasileiro de jogos e entretenimento digital
1248,congresso brasileiro de agroinformatica
1249,simposio brasileiro de informatica na educacao
1250,brazilian symposium on programming languages
1251,brazilian symposium on formal methods
1252,symposium on microelectronics technology and devices
1253,simposio brasileiro de pesquisa operacional
1254,simposio brasileiro de qualidade de software
1255,simposio brasileiro de redes de computadores e sistemas distribuidos
1256,simposio brasileiro de telecomunicacoes e processamento de sinais
1257,simposio brasileiro de sistemas colaborativos
1258,simposio brasileiro de sistemas eletricos
1259,simposio brasileiro em seguranca da informacao e de sistemas computacionais
1260,simposio brasileiro de sistemas de informacao
1261,simposio brasileiro de sensoriamento remoto
1262,international workshop on search-based software testing
1263,simposio brasileiro de tecnologia da informacao
1264,"international conference for high performance computing, networking, storage and analysis"
1265,acm siggraph/eurographics symposium on computer animation
1266,ieee international working conference on source code analysis and manipulation
1267,international conference of the chilean computer science society
1268,"international workshop on smart city clouds: technologies, systems and applications"
1269,ieee scientific visualization
1270,summer computer simulation conference
1271,international conference on social computing and social media
1272,international symposium on spatial data handling
1273,ieee symposium on differential evolution
1274,siam international conference on data mining
1275,"international conference on sensing, diagnostics, prognostics, and control"
1276,international workshop on software engineering for science
1277,international symposium on experimental algorithms
1278,international symposium on software engineering for adaptive and self-managing systems
1279,workshop on software engineering and architectures for realtime interactive systems
1280,international conference on ict systems security and privacy protection
1281,international workshop on semantic and conceptual issues in geographic information systems
1282,"ieee international conference on sensing, communication and networking"
1283,international conference on security and cryptography
1284,"iaria international conference on emerging security information, systems and technologies"
1285,international conference on software engineering and formal methods
1286,international conference on serious games and applications for health
1287,international conference on software engineering and knowledge engineering
1288,joint conference on lexical and computational semantics
1289,international workshop on semantic evaluation
1290,seminario integrado de software e hardware
1291,international conference on sensor networks
1292,ieee sensors
1293,acm conference on embedded network sensor systems
1294,conference of the spanish society for natural language processing
1295,international conference on software engineering research and practice
1296,ieee world congress on services
1297,international workshop on software engineering for smart cyber-physical systems
1298,international workshop on software engineering for sensor network applications
1299,international workshop on software engineering for systems-of-systems
1300,software engineering track
1301,sgai international conference on artificial intelligence
1302,eurographics symposium on geometry processing
1303,acm symposium on interactive 3d graphics and games
1304,"conference on graphics, patterns and images"
1305,simposio internacional de educacao a distancia e encontro de pesquisadores em educacao a distancia
1306,international symposium on industrial embedded systems
1307,acm sigcomm conference
1308,acm technical symposium on computer science education
1309,annual meeting of the special interest group on discourse and dialogue
1310,acm international conference on design of communication
1311,simposio de aplicacoes operacionais em areas de defesa
1312,international conference and exibition on computer graphics and interactive techniques
1313,acm international conference on computer graphics & interactive techniques / asia
1314,international acm sigir conference on research and development in information retrieval
1315,acm conference on management data
1316,conference on computational natural language learning
1317,ieee/sice international symposium on system integration
1318,simposio internacional de informatica educatica
1319,simposio de instrumentacao e imagens medicas
1320,annual international symposium on information management and big data
1321,simposio de mecanica computacional
1322,"ieee international conference on simulation, modeling, and programming for autonomous robots"
1323,international symposium on data-driven process discovery and analysis
1324,"international conference on simulation and modeling methodologies, technologies and applications"
1325,international conference on simulation tools and techniques
1326,international conference on security of information and networks
1327,nternational conference on similarity search and applications
1328,acm international on systems and storage conference
1329,conference on smart learning ecosystems and regional development
1330,simposio latinoamericano de ingenieria de software
1331,workshop on spoken language technology
1332,international conference on smart grids and green ict systems
1333,ieee international conference on smart grid communications
1334,workshop on interacting with smart objects
1335,"ieee international conference on systems, man and cybernetics"
1336,sound and music computing conference
1337,workshop on social network analysis in applications
1338,international symposium on system-on-chip
1339,ieee conference on service-oriented computing and applications
1340,ieee international system-on-chip conference
1341,symposium on computational geometry
1342,international conference on social computing
1343,international workshop on social computing in digital education
1344,international conference on social informatics
1345,international conference on software composition
1346,international symposium on combinatorial search
1347,acm-siam symposium on discrete algorithms
1348,international conference on current trends in theory and practice of computer science
1349,"international conference on software, telecommunications and computer networks"
1350,iaria international conference on advances and trends in software engineering
1351,international workshop on software engineering for startups
1352,ieee workshop on self-organizing real-time systems
1353,ieee international symposium on service-oriented system engineering
1354,annual systems-of-systems conference
1355,acm symposium on operating systems principles
1356,symposium on software defined networking research
1357,symposium on usable privacy and security
1358,international workshop on mining the social web
1359,"signal processing: algorithms, architectures, arrangements, and applications conference"
1360,acm symposium on parallelism in algorithms and architectures
1361,"international conference on security, privacy, and applied cryptography engineering"
1362,spatial big data and machine learning in giscience
1363,spie - the international society for optical engineering
1364,spie medical imaging
1365,international spin symposium on model checking of software
1366,international symposium on string processing and information retrieval
1367,"acm sigplan conference on systems, programming, languages, and applications: software for humanity"
1368,ieee symposium on reliable distributed systems
1369,international symposium on search based software engineering
1370,social simulation conference
1371,international symposium on security in computing and communications
1372,ieee symposium series on computational intelligence
1373,international conference on scientific and statistical database management
1374,southwest symposium on image analysis and interpretation
1375,south symposium on microelectronics
1376,international software product line conference: new directions in systems and software product line engineering
1377,international workshop on structural and syntactic pattern recognition
1378,"international symposium on safety, security and rescue robotics"
1379,international symposium on spatial and temporal databases
1380,symposium on theoretical aspects of computer science
1381,eurographics italian chapter conference
1382,brazilian symposium in information and human language technology
1383,annual acm symposium on theory of computing
1384,latin american conference on pattern languages of programming
1385,symposium on spatial user interaction
1386,international conference on scalable uncertainty management
1387,summer simulation multi-conference
1388,conference on sustainable internet and ict for sustainability
1389,symposium on virtual and augmented reality
1390,scandinavian workshop on algorithm theory
1391,workshop on scalable workflow execution engines and technologies
1392,international conference on semantic web and web services
1393,ieee international systems conference
1394,international conference of students of systematic musicology
1395,conference on control and fault-tolerant systems
1396,ieee/pes transmission and distribution conference and exposition
1397,ieee pes transmission & distribution conference and exposition latin america
1398,international conference on automated reasoning with analytic tableaux and related methods
1399,international conference on interactive tabletops and surfaces
1400,text analysis conference
1401,international conference on tools and algorithms for the construction and analysis of systems
1402,simposio teoria y aplicaciones de mineria de datos
1403,international conference on tests and proofs
1404,conference on theoretical aspects of rationality and knowledge
1405,conference towards autonomous robotics systems
1406,theoretical aspects of software engineering
1407,theory of cryptography
1408,international conference on technical debt
1409,technological ecosystems for enhancing multiculturality
1410,"international conference on tangible, embedded and embodied interaction"
1411,workshop on graph-based methods for natural language processing
1412,interdisciplinary workshop on timbre
1413,international symposium on temporal representation and reasoning
1414,congreso internacional de informatica educativa
1415,international conference on typed lambda calculi and applications
1416,workshop on tools and resources for automatically processing portuguese and spanish
1417,international conference on theory and practice of digital libraries
1418,text retrieval conference
1419,international workshop on trust in agent societies
1420,"international conference on trust, security and privacy in computing and communications"
1421,"international conference on text, speech and dialogue"
1422,international conference on interactive experiences for television and online video
1423,international conference universal access in human-computer interaction
1424,conference on uncertainty in artificial intelligence
1425,"iaria international conference on mobile ubiquitous computing, systems, services and technologies"
1426,acm international joint conference on pervasive and ubiquitous computing
1427,workshop de musica ubiqua
1428,international conference on ubiquitous computing and ambient intelligence
1429,ieee/acm international conference on utility and cloud computing
1430,workshop on unconventional high performance computing
1431,ieee international conference on ubiquitous intelligence and computing
1432,acm user interface software technology symposium
1433,international conference on computer modelling and simulation
1434,"international conference on user modeling, adaptation and personalization"
1435,international symposium on ubiquitous networking
1436,international workshop on unification
1437,international workshop on uncertainty reasoning for the semantic web
1438,usenix security symposium
1439,usenix annual technical conference
1440,congresso internacional de ergonomia e usabilidade de interfaces humano computador
1441,eai international conference on performance evaluation methodologies and tools
1442,international workshop on variability modelling of software-intensive systems
1443,"international conference on virtual, augmented and mixed reality"
1444,"workshop on nlp for similar languages, varieties and dialects"
1445,ieee conference on visual analytics science and technology
1446,ieee international conference on visual communications and image processing
1447,ieee international conference on virtual environments human-computer interfaces and measurement systems
1448,international meeting on high performance computing for computational science
1449,"workshop on software visualization, evolution and maintenance"
1450,conference on videogame sciences and arts
1451,international conference on computer vision theory and applications
1452,ieee working conference on software visualization
1453,international conference on very large data bases
1454,ieee symposium on visual languages and human-centric computing
1455,oc - international conference on very large scale integration
1456,"international symposium on vlsi design, automation and test"
1457,ieee/ifip international conference on vlsi and system-on-chip
1458,international conference on vlsi design
1459,"verification, model checking and abstract interpretation"
1460,"vision, modeling & visualization"
1461,ieee vehicular networking conference
1462,international workshop on video processing and quality metrics for consumer electronics
1463,ieee virtual reality conference
1464,international conference on virtual reality continuum and its applications
1465,virtual reality international conference
1466,acm symposium on virtual reality software and technology
1467,international conference on virtual worlds and games for serious applications
1468,vehicular technology conference
1469,ieee vlsi test symposium
1470,international symposium web and wireless geographical information systems
1471,conference on web accessibility
1472,workshop on algorithms in bioinformatics
1473,web audio conference
1474,winter conference on applications of computer vision
1475,algorithms and data structures symposium
1476,workshop sobre aspectos da interacao humano-computador para a web social
1477,international workshop on algorithms and computation
1478,"workshop de ensino em pensamento computacional, algoritmos e programacao"
1479,workshop on applications for multi-core architectures
1480,workshop on approximation and online algorithms
1481,workshop on approximate computing
1482,"workshop on social, human, and economic aspects of software"
1483,ieee workshop on applications of signal processing to audio and acoustics
1484,"workshop on computational approaches to subjectivity, sentiment and social media analysis"
1485,workshop brasileiro de metodos ageis
1486,workshop de computacao aplicada a gestao do meio ambiente e recursos naturais
1487,workshop on circuits and systems design
1488,workshops do congresso brasileiro de informatica na educacao
1489,ifip world conference on computers in education
1490,ieee world congress on computational intelligence
1491,world congress in computational mechanics
1492,workshop de computacao em clouds e aplicacoes
1493,workshop de computacao aplicada ao governo eletronico
1494,workshop on computational intelligence and smart cities
1495,workshop on cloud networks
1496,ieee wireless communications and networking conference
1497,ieee wireless communications and networking conference workshops
1498,working conference on reverse engineering
1499,sae world congress experience
1500,wireless days conference
1501,workshop de desenvolvimento distribuido de software
1502,international conference on 3d web technology
1503,international web for all conference
1504,international workshop on the web and databases
1505,international conference on web information systems and technologies
1506,brazilian symposium on multimedia and the web
1507,acm web science conference
1508,workshop sobre educacao em computacao
1509,workshop sobre ensino de ihc
1510,workshop-escola de informatica teorica
1511,workshop on requirements engineering
1512,"workshop-escola de sistemas agentes, seus ambientes e aplicacoes"
1513,workshop de engenharia de software baseada em busca
1514,ieee international conference on enabling technologies: infrastructure for collaborative enterprises
1515,international workshop on emerging trends in software metrics
1516,ieee world forum on internet of things
1517,ieee world conference on factory communication systems
1518,international workshop on graph-theoretic concepts in computer science
1519,workshop de gestao de identidades digitais
1520,workshop de gerencia e operacao de redes e servicos
1521,ieee world haptics conference
1522,workshop on hyperspectral image and signal processing: evolution in remote sensing
1523,at - ieee/wic/acm international conference on web intelligence and intelligent agent technology
1524,workshop de informatica na escola
1525,ieee workshop on information forensics and security
1526,workshop de informatica medica
1527,"ieee international conference on wireless and mobile computing, networking and communications"
1528,"international symposium on modeling and optimization in mobile, ad hoc, and wireless networks"
1529,international conferen ce on information security applications
1530,international conference on web information systems engineering
1531,acm conference on security & privacy in wireless and mobile networks
1532,workshop on web information systems modeling
1533,women in information technology
1534,joint ifip wireless and mobile networking conference
1535,workshop on software modularity
1536,workshop de nanotecnologia aplicada ao agronegocio
1537,workshop on noisy user-generated text
1538,wireless and optical communications conference
1539,international conference on wireless and optical communications networks
1540,"international workshop on logic, language, information and computation"
1541,wireless on-demand network systems and services conference
1542,workshop on workflows in support of large-scale science
1543,workshop on autonomic distributed systems
1544,international workshop on mining scientific publications
1545,"international symposium on a world of wireless, mobile and multimedia networks"
1546,"workshop de redes p2p, dinamicas, sociais e orientadas a conteudo"
1547,workshop de pesquisa em computacao dos campos gerais
1548,workshop de pesquisa experimental da internet do futuro
1549,workshop em desempenho de sistemas computacionais e de comunicacao
1550,annual acm workshop on privacy in the electronic society
1551,world robot conference
1552,workshop of robotics in education
1553,international workshop on rewriting logic and its applications
1554,workshop de realidade virtual e aumentada
1555,winter simulation conference
1556,simposio em sistemas computacionais de alto desempenho
1557,international conference in central europe on computer graphics and visualization and computer vision
1558,acm conference international conference on web search and data mining
1559,world summit on the kowledge society
1560,workshop de software livre
1561,workshop de tecnologia adaptativa
1562,workshop de testes e tolerancia a falhas
1563,workshop de tecnologia da informacao e comunicacao das instituicoes federais de ensino superior do brasil
1564,workshop de transparencia de sistema
1565,workshop on the theory of transactional memory
1566,international conference on underwater networks and systems
1567,workshop de visao computacional
1568,"workshop on visual analytics, information visualization and scientific visualization"
1569,international world wide web conferences
1570,international conference on agile software development
1571,central european workshop on services and their composition
